business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,Tuesday,Wednesday,Thursday,Friday,Saturday,hours,Monday,Sunday,RestaurantsDelivery,BusinessAcceptsCreditCards,RestaurantsPriceRange2,DogsAllowed,NoiseLevel,RestaurantsTakeOut,Caters,BikeParking,attributes,HappyHour,WheelchairAccessible,OutdoorSeating,RestaurantsGoodForGroups,Alcohol,RestaurantsReservations,GoodForKids,HasTV,RestaurantsAttire,DriveThru,WiFi,ByAppointmentOnly,BusinessAcceptsBitcoin,RestaurantsTableService,Corkage,BYOBCorkage,Smoking,CoatCheck,GoodForDancing,BYOB,AcceptsInsurance,Open24Hours,garage,street,validated,lot,valet,BusinessParking,Ambience,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,Music,dj,background_music,no_music,jukebox,live,video,karaoke,GoodForMeal,dessert,latenight,lunch,dinner,brunch,breakfast,BestNights,monday,tuesday,friday,wednesday,thursday,sunday,saturday,DietaryRestrictions,dairy-free,gluten-free,vegan,kosher,halal,soy-free,vegetarian
IMFkUzCQax2KzA3tD00PuA,North Market,59 Spruce St,Columbus,OH,43215,39.9718576,-83.0043304,4.5,848,1,"Ethnic Food, Specialty Food, Shopping, Seafood Markets, Food, Bakeries, Flowers & Gifts, Arts & Crafts, Grocery, Meat Shops, Belgian, Restaurants, Fruits & Veggies, Farmers Market",9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,1,10:0-17:0,10:0-17:0,True,True,2,,u'average',True,True,True,1,,,True,True,u'beer_and_wine',False,True,False,u'casual',,'free',False,,,,,,,,,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
8WdKg8fcliZ4OyQf067lOw,True Confections,3498 West Broadway,Vancouver,BC,V6R 2B3,49.2641648618,-123.1817267463,3.0,110,1,"Desserts, Food, Bakeries, Patisserie/Cake Shop, Coffee & Tea",12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-1:0,1,12:0-0:0,12:0-0:0,True,,2,False,u'average',True,False,True,1,,True,True,,,,,,,False,u'free',False,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
oP5BqabZt65IhGFWBvpXkg,Dream Cakes,2450 NE Sandy Blvd,Portland,OR,97232,45.5275968,-122.6400958,4.5,53,1,"Desserts, Food, Bakeries",,,,,,0,,,True,False,2,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Q4720GDGnZ3nPUECERcBZg,Fiore's Bakery,55 South St,Jamaica Plain,MA,02130,42.3079573,-71.1157234,4.0,341,1,"Bakeries, Food, Coffee & Tea, Restaurants, Sandwiches, Vegan",10:0-15:0,9:0-16:0,10:0-15:0,10:0-15:0,9:0-15:0,1,10:0-15:0,9:0-15:0,None,True,1,,u'average',True,True,True,1,False,,True,False,u'none',False,True,False,u'casual',,'free',,,False,,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,True,False,True,False,True,True,0,,,,,,,,0,,,,,,,
szv6RxBTYMU4lmxBLEeNRg,Koryodang,"5268 Buford Hwy, Ste C",Doraville,GA,30340,33.8963963,-84.2820226,3.5,6,0,"Desserts, Food, Bakeries",,,,,,0,,,,True,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
b614LxymCZlWL3XGRGWXaA,Starbucks,1 Boylston St,Chestnut Hill,MA,02467,42.323766,-71.166355,1.5,10,1,"Bakeries, Coffee & Tea, Food",7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,1,7:0-20:0,7:0-20:0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
JQ59aRmawS2TF6Nuizk1YQ,Bittersweet,385 W Cummings Park,Woburn,MA,01801,42.49647,-71.128028,4.0,17,0,"Desserts, Bakeries, Food",8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,,1,8:0-15:0,,True,True,2,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
9OY0C-oE6xZ79-QxTxutbA,Anna Cakes,140 W State Rd 434,Winter Springs,FL,32708,28.6985951,-81.3065363,4.5,32,1,"Food, Bakeries, Desserts",,,,,,0,,,True,True,2,,,True,,False,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
bSoZryROUrzPGY8bJ4UUXQ,All Jarred Up,321 SW 2nd Ave,Portland,OR,97204,45.520526,-122.673215,5.0,14,0,"Food Stands, Food, Specialty Food, Ice Cream & Frozen Yogurt, Desserts, Restaurants, Bakeries, Food Trucks",12:0-16:0,12:0-16:0,12:0-16:0,12:0-18:0,12:0-18:0,1,12:0-16:0,,,True,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
NfVIsNF81mop3T-FW6zl4g,The Studio Cafe,327 Main St,Woburn,MA,01801,42.478724,-71.1514777,5.0,19,1,"Juice Bars & Smoothies, Coffee & Tea, Bakeries, Restaurants, Breakfast & Brunch, Food",8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,9:0-15:0,1,8:0-15:0,10:0-14:0,,,,,,,,,1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
oLLpxFLMvAzdwoUcNV8qAg,Dunkin',12200 Research Blvd,Austin,TX,78759,30.4254683,-97.7536625,3.0,166,1,"Restaurants, Donuts, Food, Bakeries, Coffee & Tea",5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:30-21:0,1,5:0-21:0,5:30-21:0,True,True,1,,u'average',True,False,True,1,,True,True,,'none',,,,,None,'free',False,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
qzkFnYJg8VjfPHdv3NgZMw,Jane's Short & Sweet,,Winter Park,FL,32790,28.5995709,-81.3527397,5.0,7,1,"Bakeries, Shopping, Beauty & Spas, Chocolatiers & Shops, Food, Cosmetics & Beauty Supply, Specialty Food",,,,,,0,,,None,True,1,,,None,False,False,1,,,,,,,,,,,,,False,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
XNe7kkk1bFjByhsFVctk2A,Terra Breads,53 W 5th Avenue,Vancouver,BC,V5Y 1H4,49.266649,-123.1060452,4.0,33,1,"Coffee & Tea, Bakeries, Food",7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,8:0-16:0,1,7:0-17:0,,True,,2,,,True,True,True,1,,,True,,,,,,,,u'free',False,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
lc1elAChdV4Q3IRbshBPaw,Udi's Bread Cafe,"185 S 104th St, Ste A",Louisville,CO,80027,39.9679105,-105.1100883,3.5,6,0,"Bakeries, Food",7:30-14:30,7:30-14:30,7:30-14:30,7:30-14:30,8:0-15:0,1,7:30-14:30,,,True,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
7TWpJhiHtp6HBtwVcutiOQ,Kelly's Cakes,,Austin,TX,78725,30.2316673,-97.6168439,5.0,15,1,"Custom Cakes, Event Planning & Services, Desserts, Bakeries, Food, Caterers, Cupcakes",10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,1,0:0-0:0,,True,True,2,False,,True,True,True,1,,True,,,,,,,,,,,False,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
14slHYFdLG1KrB8AoA4wGg,Paradise Bakery & Lounge,12485 South Orange Blossom Trl,Orlando,FL,32837,28.383507,-81.4043984,4.0,12,1,"Bakeries, Bars, Lounges, Cafes, Nightlife, Food, Restaurants",,,,,,0,,,,,,,,True,,,1,True,,,,,,,True,,,u'free',,,,,,,,,,,,,,,,,0,1,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,0,,,,,,,0,,,,,,,,0,,,,,,,
GfSlNGcRHKEv1VWfEXbm4w,Idlewild Coffee,812 W 12th St,Austin,TX,78701,30.2763778306,-97.7490852162,4.5,21,1,"Kombucha, Coffee & Tea, Bakeries, Food, Coffee Roasteries",8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,9:0-18:0,1,0:0-0:0,9:0-14:0,True,True,2,True,,None,True,True,1,,True,None,,,,,,,,u'free',,,,,,,,,,,,False,True,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
1mvwfd5yWpwFXhxW5qZbtg,Oleander Village Bakery & Fine Foods,10 Oleander St,Cocoa,FL,32922,28.355405,-80.7265549,4.0,11,0,"Bakeries, Food, Restaurants",,,,,,0,,,False,True,1,,,True,True,True,1,,,False,False,u'none',,,,u'casual',,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
9mq-5ps1gNuwwkjvlW8rPQ,Rose's Restaurant & Bakery,1200 NE Broadway,Portland,OR,97232,45.5346817,-122.6528156,2.0,11,0,"American (Traditional), Bakeries, Restaurants, Food",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,1,7:0-22:0,8:0-21:0,,True,2,,,,,,1,,,True,True,u'none',True,True,,u'casual',,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Oy4ZLPEt73QuhCyGNEiLng,Highland Bakery,3353 Peachtree Rd NE,Atlanta,GA,30326,33.8475033,-84.3668579,3.0,230,1,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Bakeries, Caterers, Event Planning & Services",8:0-13:30,8:0-13:30,8:0-13:30,,8:0-13:30,1,0:0-0:0,8:0-13:30,True,True,2,True,u'average',True,True,True,1,False,True,True,False,u'beer_and_wine',False,True,False,u'casual',,u'free',,False,True,,,,,,False,,,True,True,True,True,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,False,False,True,False,True,True,0,,,,,,,,0,,,,,,,
EORzsmPi2hhNWaRkSUNZYA,TOUS les JOURS Bakery + Café,"1245 Worcester St, Ste 2094",Natick,MA,01760,42.300776,-71.386284,4.0,40,1,"Restaurants, Breakfast & Brunch, Bakeries, Coffee & Tea, Desserts, Patisserie/Cake Shop, Food",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,1,11:0-18:0,7:0-18:0,True,True,2,True,,True,True,True,1,,True,False,,u'none',,,True,,,u'no',,False,,True,,,,,,,,True,True,False,False,True,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
eLYRWw5txXGNBY9l-uhFmw,Au Bon Pain,75 Francis St,Boston,MA,02115,42.336053,-71.10684,3.0,33,1,"Coffee & Tea, Sandwiches, Food, Restaurants, Bakeries",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,0:0-0:0,0:0-0:0,False,True,1,,'loud',True,True,False,1,,,False,True,u'none',False,True,True,u'casual',,u'free',,,,,,,,,,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
CfP5ENOtkYZH4z-hzUEq6Q,Piroshki & A Pickle Coffeehouse,4237 SW Corbett Ave,Portland,OR,97239,45.519624,-122.683042,4.5,19,0,"Bakeries, Restaurants, Food, Coffee & Tea, Russian",7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,9:0-17:30,1,7:0-18:0,10:0-16:30,,True,1,,,True,,,1,,,True,,,,,,u'casual',,u'free',,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
LTuHZGvOhYMg-WAqN8nolw,Florio Bakery,435 NE Rosa Parks Way,Portland,OR,97211,45.5701482,-122.6606746,4.5,16,0,"Bakeries, Food, Coffee & Tea, Restaurants",,,,,,0,,,,True,2,,,,,,1,,,True,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
dnXMY08O09jLbnVk7W2UQw,Elizabeth's Bakery,1303 Commercial Drive,Vancouver,BC,V5L,49.2729184,-123.0695695,4.0,13,0,"Food, Bakeries",7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,9:0-18:0,1,7:30-18:0,,False,,1,,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
1VQeTfSL20fC_VAjdCq6_g,Woof Gang Bakery & Grooming Circle C,"5700 W Slaughter Ln, Ste 250",Austin,TX,78749,30.2017044751,-97.8682257989,4.0,9,1,"Veterinarians, Pets, Pet Groomers, Pet Stores, Pet Services, Food, Bakeries",9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-17:0,1,9:0-19:0,10:0-16:0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
GxkYRLpsVjwE59_vToyrgA,Tom's Sandwich Shop,36 Northampton St,Boston,MA,02118,42.333773,-71.075503,4.0,21,0,"Restaurants, Salad, Bakeries, Food, Sandwiches",10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,,1,10:0-15:0,,True,True,1,,u'quiet',True,True,,1,,,False,False,u'none',True,True,True,u'casual',,u'no',,,,,,,,,,,,False,True,False,True,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
egapoiE9j1QE1oOO4DV_Vg,Great American Cookies,2801 Candler Rd,Decatur,GA,30034,33.7087189,-84.2748189,2.5,6,1,"Food, Desserts, Bakeries",,,,,,0,,,True,True,2,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
yutyKNZHNRCXjdOe8yFH6w,Grethe's Danish Pastries,8659 SW 175th Ave,Beaverton,OR,97007,45.4575540288,-122.8584333333,4.5,6,1,"Desserts, Food, Specialty Food, Bakeries",,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
qA6GNRK29Rw3iDCG0ggWhA,Boston Bakery & Cafe,"1525 E Colonial Dr, Ste 5",Orlando,FL,32803,28.553334,-81.3606943,4.0,114,1,"Food, Restaurants, Vietnamese, Bakeries, Bubble Tea, Coffee & Tea, Sandwiches",9:0-18:0,9:0-18:0,9:0-18:0,,9:0-18:0,1,9:0-18:0,9:0-18:0,False,True,1,,u'average',False,False,False,1,,True,False,False,u'none',False,True,True,u'casual',,u'free',,,True,False,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,False,False,True,False,False,False,0,,,,,,,,0,,,,,,,
YlVj2DB9-Ma64XoivnuCIw,Sugar Baking Co & Restaurant,4174 Washington St,Boston,MA,02131,42.2877573,-71.1266324,3.5,131,0,"American (New), Diners, Restaurants, Bakeries, Food",8:0-21:0,8:0-21:0,8:0-21:0,8:0-22:0,8:0-22:0,1,8:0-21:0,8:0-21:0,False,True,2,,u'average',True,True,,1,,,False,True,u'beer_and_wine',True,True,False,u'casual',,u'no',,,,,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Smt5qLQBSq2Rl5d_HQX_9A,Benjamin French Bakery,4751 S Goldenrod Rd,Orlando,FL,32822,28.4774462,-81.2849427,3.5,11,0,"Restaurants, Bakeries, French, Food",8:0-16:0,8:0-16:0,8:0-16:0,8:0-18:0,8:0-18:0,1,8:0-16:0,9:0-14:0,,True,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
cV_YaVZ2yX3Avkl5Mm4MGg,Au Bon Pain,750 Washington St,Boston,MA,02111,42.3498064,-71.0632873,2.5,27,1,"Sandwiches, Restaurants, Breakfast & Brunch, Cafes, Food, Bakeries",,,,,,0,,,False,True,1,,'average',True,True,True,1,,,False,False,u'none',False,False,True,u'casual',,u'free',,,,,,,,,,,,True,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
GKBVQzuiBqZbmhbQkHoH2Q,Dunkin' Donuts,282 Derby St,Salem,MA,01970,42.520318,-70.891368,2.5,6,0,"Coffee & Tea, Bakeries, Donuts, Food",,,,,,0,,,,True,1,,,True,False,False,1,,,False,,,,,,,,'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
jp4YWwJ5IWzvZaFSlYTerQ,Ethyl & Tank,19 E 13th Ave,Columbus,OH,43201,39.9976576,-83.0069508,3.0,147,1,"Bars, Bakeries, American (Traditional), Nightlife, Food, Restaurants, Coffee & Tea",7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,7:0-2:0,1,7:0-2:0,7:0-2:0,True,True,1,,u'average',True,False,True,1,True,,True,True,'full_bar',False,False,True,u'casual',,'free',,,True,,,u'outdoor',False,False,,,,False,True,False,False,False,1,1,False,True,False,False,False,True,False,False,True,1,False,,,,,,,1,False,False,True,False,True,False,1,False,False,True,False,True,False,True,0,,,,,,,
cPDd4CrONlOoihtltGVOuA,D'amici's Downtown Cafe & Bakery,41 Sutton St,Lynn,MA,01901,42.4641850587,-70.9494604748,3.5,37,0,"Bakeries, Italian, Restaurants, Food, Breakfast & Brunch",7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-18:0,1,7:0-18:0,8:0-14:0,False,True,1,,u'quiet',True,True,False,1,,,True,True,u'none',False,True,False,u'casual',,'no',,,,,,,,,,,,False,True,False,True,False,1,1,False,False,False,False,False,False,False,True,True,0,,,,,,,,1,False,False,True,False,True,True,0,,,,,,,,0,,,,,,,
gXlAetcHDKn6wywOyrF6Rw,Black Rook Bakehouse,2474 E Hastings Street,Vancouver,BC,V5K 1Z1,49.2809432,-123.0552038,4.0,47,1,"Food, Bakeries, Patisserie/Cake Shop",9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,1,9:0-18:0,9:0-17:0,False,,2,,,True,,True,1,,True,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
dqqINtKxbDMsu_C7oo1-FA,Sublime Doughnuts,2566 Briarcliff Rd NE,Atlanta,GA,30329,33.8285473,-84.3290196,4.0,339,1,"Restaurants, Food, Bakeries, Ice Cream & Frozen Yogurt, Donuts, Burgers",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,0:0-0:0,0:0-0:0,True,True,1,False,u'quiet',True,True,True,1,,,,,,,True,,,False,u'free',,,,,,,,,,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
dfhFtNJsprhyQinzjExyiw,Pix Patisserie,2225 E Burnside St,Portland,OR,97214,45.5231357,-122.6428073,4.0,717,1,"Food, Bakeries, Specialty Food, Chocolatiers & Shops, Desserts, Restaurants",16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,14:0-0:0,1,16:0-0:0,14:0-0:0,True,True,2,False,u'average',True,False,True,1,,,,False,'full_bar',False,False,,'casual',False,,,,,,,,,,,,,False,True,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
aIl_vsFEWn-8qyjyb4Uv_A,Esposito Baking Company,154 Squire Rd,Revere,MA,02151,42.4234414,-71.0097053,2.5,32,1,"Bakeries, Food",8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,1,8:0-18:0,8:0-18:0,,True,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
stqqQSV85FQ3ecqO4i4lRA,Diane's Bakery,9 Poplar St,Roslindale,MA,02131,42.2866828,-71.1289785,4.5,29,0,"Bakeries, Food, Restaurants",,,,,,0,,,False,False,1,,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
NYAcEDKKYtR-sX9XFpZU9g,Clara's Bakery,815 W Sr 434,Winter Springs,FL,32708,28.6975967,-81.3141966,4.0,8,1,"Bridal, Shopping, Desserts, Food, Bakeries",10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,1,10:0-19:0,,,True,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
21qO7nv1wRj8SMFYfhF-MA,Uncle Tetsu's Japanese Cheesecake - Metropolis at Metrotown,"4700 Kingsway, Unit M161",Burnaby,BC,V5H 4N2,49.2257667124,-122.9972732836,3.0,149,1,"Food, Bakeries, Japanese, Restaurants, Desserts",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,1,11:0-19:0,10:0-18:0,False,,2,False,,True,False,True,1,,,,,,,,,,False,,,,,,,,,,,,,True,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
uKuzCH4RaKp2mZih7DQcNQ,The Coffee Bun,147 Chadwick Court,North Vancouver,BC,V7M 3K1,49.3100182039,-123.0829641157,4.5,77,1,"Coffee & Tea, Desserts, Food, Bakeries",8:0-19:0,8:0-19:0,8:0-19:0,8:0-19:0,11:0-19:0,1,8:0-19:0,11:0-16:0,True,,1,,,True,False,True,1,,,True,,,,,,,,'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
rHqFgE_KpDIBvpl4xSDvyA,Olivier's Bread,"101-12 King Edward Street, Suite 5",Port Coquitlam,BC,V3C 4S8,49.2289205586,-122.8620451551,4.0,14,1,"Bakeries, Cafes, Restaurants, Food, Caterers, Event Planning & Services",9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,1,0:0-0:0,,False,,1,False,,True,True,True,1,,True,,,,True,,,,,u'free',,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
3d4ioFGbFuYDFpgDVlc2CQ,St. Barbra Pinoy Bakery,2311 SW 6th Ave,Portland,OR,97201,45.5064667761,-122.6843617111,4.5,61,1,"Food, Bakeries",,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,1,,9:0-16:0,False,True,1,,,True,True,False,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
x8OpvkSereLAPnWg76dO6A,Bimbo Bakery Outlet,4110 Mystic Valley Pkwy,Medford,MA,02155,42.4051428,-71.0826735,4.0,6,0,"Food, Bakeries",9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,1,9:0-18:0,,False,True,1,,,,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
x4LRjExk3MmQj1MYw5Ek9A,Cupcake Jones,1405 NE Alberta St,Portland,OR,97211,45.5592093,-122.6514443,4.0,40,0,"Desserts, Cupcakes, Bakeries, Custom Cakes, Food",13:0-20:0,13:0-20:0,13:0-20:0,13:0-20:0,11:0-20:0,1,,,True,True,2,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
e8xpH_ku_khtKQEx1-ztgA,Jenny Bakes,,Vancouver,BC,V5K 3R1,49.2811622995,-123.0236516555,4.5,6,1,"Bakeries, Food",11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,12:0-16:0,1,,,True,,2,,,True,True,,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Kq7JSVUZzfgHJaWaglNYSA,I Dream Of Jeanne Cakes,1000 Technology Park Dr,Billerica,MA,01821,42.53046,-71.2780159,3.5,8,0,"Bakeries, Food",,,,,,0,,,True,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
iTFKrWydz2-grlYJWlKahQ,La Espiga Dorada,18350 SW Tualatin Valley Hwy,Beaverton,OR,97006,45.493811,-122.8659992,4.0,51,1,"Food, Desserts, Bakeries",7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,1,7:0-21:0,,False,True,1,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
f0o2crkizZ63V1fxVMGwtA,Honey Dew Donuts,130 Newbury St,Peabody,MA,01960,42.535512,-70.990089,3.5,14,1,"Food, Bakeries, Cafes, Restaurants, Coffee & Tea, Donuts",,,,,,0,,,,True,1,,,True,False,False,1,,,False,,,,,,,,u'free',,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
VCdnWTm2AQa4AsHUKW16fg,IHOP,5203 Kirkman Rd,ORLANDO,FL,32819,28.48634,-81.45809,2.5,96,1,"Breakfast & Brunch, Restaurants, Burgers, American (New), Food, Bakeries, American (Traditional)",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,0:0-0:0,0:0-0:0,True,True,2,False,u'average',True,False,True,1,False,,False,True,u'none',False,True,False,u'casual',False,'free',False,,,,,,False,,,,,False,False,False,True,False,1,1,,False,False,,False,,False,False,True,0,,,,,,,,1,,True,True,,True,True,0,,,,,,,,0,,,,,,,
